idBeneficiaire,nomBénéficiaire,montant,nature,objet,montant_reuse,dateConvention,datepublication,datesPériodeVersement
41892140900029.0,Union Bordeaux Métropole,223000,aide en numéraire,Convention pluriannuelle de fonctionnement 2024-2025,Entre 100 000€ et 500 000€,45355,45386,2024-03-04/2024-09-04
92380976800016.0,Fun Per Second,50000,aide en numéraire,AAP Résidence  pour le cinéma,Entre 30 000€ et 100 000€,45400,45537,2024-04-18/2024-10-18
30733663600039.0,Centre Régional d'Informations Jeunesse NA,32000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45419,45537,2024-05-07/2024-11-07
82033673300010.0,ADI NA,50000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45443,45537,2024-05-31/2024-11-01
48537603200036.0,Xylofutur,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45427,45537,2024-05-15/2024-11-15
80127165100029.0,Etu'Récup,5500,aide en numéraire,Festival Zéro déchêts,Inférieur à 30 000€,45386,45537,2024-04-04/2024-10-04
50539681200024.0,So Games,40000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45484,45537,2024-07-11/2025-01-11
82182204600032.0,Wejob,59500,aide en numéraire,AAP Contrat de ville 2024,Entre 30 000€ et 100 000€,45525,45537,2024-08-21/2025-02-21
43288382500031.0,Vélo-Cité,56000,aide en numéraire,Maisons Métropolitaines  des Mobilités Alternatives 2024,Entre 30 000€ et 100 000€,45545,45673,2024-09-10/2025-03-10
34169319000033.0,Musique de nuit diffusion,30000,aide en numéraire,Projet Afrique,Inférieur à 30 000€,45582,45673,2024-10-17/2025-04-17
92299047800013.0,RE-LIER,5500,aide en numéraire,aide à l'investissement,Inférieur à 30 000€,45604,45673,2024-11-08/2025-05-08
30537823400036.0,ADIL 33,97740,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45611,45673,2024-11-15/2025-05-15
52539664400000.0,LA RONDE DES QUARTIERS DE BORDEAUX,15000,aide en numéraire,Aide pour création assos commerciales,Inférieur à 30 000€,43853,43887,2020-01-23/2020-07-23
30733663600000.0,CRIJNA (centre rég.d'info. Jeunesse Nelle Aquit.),30400,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43903,43929,2020-03-13/2020-09-13
34169319000000.0,MUSIQUES DE NUIT DIFFUSION,33250,aide en numéraire,Journées Diasporas Africaines,Entre 30 000€ et 100 000€,43822,43929,2019-12-23/2020-06-23
53389682500000.0,SEMER LE DOUTE,26000,aide en numéraire,Festival intern. du film indépendant de Bordeaux,Inférieur à 30 000€,43915,43929,2020-03-25/2020-09-25
41900910500000.0,CSDL,38000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43917,43929,2020-03-27/2020-09-27
42198523500000.0,ARC SUD DEVELOPPEMENT,47500,aide en numéraire,Actions dévelop. économique local,Entre 30 000€ et 100 000€,43931,43984,2020-04-10/2020-10-10
44336259500000.0,FESTIVAL INTERNATIONAL DES ARTS FAB,160000,aide en numéraire,Festival des arts,Entre 100 000€ et 500 000€,43931,43984,2020-04-10/2020-10-10
34221545600000.0,LA MÉMOIRE DE BORDEAUX,24339,aide en numéraire,Centre de doc. Et recherche,Inférieur à 30 000€,44103,44166,2020-09-29/2021-03-29
30500910200100.0,MSF MEDECINS SANS FRONTIERE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44099,44166,2020-09-25/2021-03-25
32740860500000.0,BEC BORDEAUX ETUDIANTS CLUB ESCRIME,15000,aide en numéraire,Championnats France fleuret Elite,Inférieur à 30 000€,43876,44166,2020-02-15/2020-08-15
48856661300045.0,COMPAGNONS BATISSEURS AQUITAINE,17000,aide en numéraire,appel à projet FAJ,Inférieur à 30 000€,44173,44229,2020-12-08/2021-06-08
48438218900039.0,PASSAGE A L'ART,15200,aide en numéraire,Faites des bulles,Inférieur à 30 000€,44210,44229,2021-01-14/2021-07-14
45309131600019.0,CONGRES EXPOSITIONS DE BORDEAUX,1550000,aide en numéraire,Plan de relance,Supérieur à 500 000€,44217,44229,2021-01-21/2021-07-21
48237148100060.0,COOP ALPHA COOPERATIVE,52000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44272,44418,2021-03-17/2021-09-17
82343035000012.0,FESTIVAL ODP,40000,aide en numéraire,Festival ODP,Entre 30 000€ et 100 000€,44351,44418,2021-06-04/2021-12-04
81831326400025.0,FRENTECH BORDEAUX,214000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44377,44418,2021-06-30/2021-12-30
44042396000010.0,OPERA NATIONAL DE BORDEAUX,20000,aide en numéraire,Projet DEMOS,Inférieur à 30 000€,44246,44418,2021-02-19/2021-07-19
85273031600027.0,L'ECHOPPE ZERO DECHET,6000,aide en numéraire,Investissement,Inférieur à 30 000€,44398,44418,2021-07-21/2022-01-21
83168785000014.0,VRAC,5000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44368,44418,2021-06-21/2021-12-21
40996896300028.0,CREPAQ,6000,aide en numéraire,Frigo zéro gaspi,Inférieur à 30 000€,44341,44418,2021-05-25/2021-11-25
38389023300026.0,IDDAC,16000,aide en numéraire,Juniors du dévelop. durable,Inférieur à 30 000€,44273,44518,2021-03-18/2021-09-18
83844691200019.0,UNIRE,4000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44473,44550,2021-10-04/2022-04-04
81286869300019.0,OCEAN CLIMAX,30000,aide en numéraire,Festival CLIMAX,Inférieur à 30 000€,44480,44550,2021-10-11/2022-04-11
84532179300018.0,IMPACT SUMMIT,35000,aide en numéraire,Convention de partenariat,Entre 30 000€ et 100 000€,44480,44550,2021-10-11/2022-04-11
75063995700034.0,EXPERTS SOLIDAIRES,49500,aide en numéraire,Action solidarité internationale eau,Entre 30 000€ et 100 000€,44473,44550,2021-10-04/2022-04-04
85180791700014.0,LA FUMAINERIE,20000,aide en numéraire,Investissement,Inférieur à 30 000€,44531,44550,2021-12-01/2022-06-01
43288382500031.0,VELO CITE,28000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44497,44550,2021-10-28/2022-04-28
78184354500026.0,SOCIETE D'ENCOURAGEMENT DE BORDEAUX,229227,aide en numéraire,Investissement : travaux de modernisation,Entre 100 000€ et 500 000€,44543,44624,2021-12-13/2022-06-13
88352417500014.0,TARMAQ,129450,aide en numéraire,Subvention d'Investissement,Entre 100 000€ et 500 000€,44620,44624,2022-02-28/2022-08-28
37914022100019.0,FESTIVAL DU FILM D'HISTOIRE,50000,aide en numéraire,Festival Internatinal du Film d'Histoire,Entre 30 000€ et 100 000€,44621,44624,2022-03-01/2022-09-01
49793710200018.0,OBJECTIF PERCHE ATLANTIQUE,8000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44635,44713,2022-03-15/2022-09-15
49874718700025.0,INNO VIN,40000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44664,44713,2022-04-13/2022-10-13
48428452600072.0,AEROSPACE VALLEY,115000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44665,44713,2022-04-14/2022-10-14
88483872300010.0,STIGMERGIE,28500,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44677,44713,2022-04-26/2022-10-26
45154609700028.0,FRANCE ACTIVE N-A,50000,aide en numéraire,Programme d'actions ESS,Entre 30 000€ et 100 000€,44740,44805,2022-06-28/2022-12-28
32571979700046.0,SECOURS POPULAIRE Français,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44806,44897,2022-09-02/2023-03-02
48041736900125.0,AREMACS,50000,aide en numéraire,Accompagnement pluriannuel vers une gestion responsable des déchêts,Entre 30 000€ et 100 000€,44797,44897,2022-08-24/2023-02-24
35011886500046.0,PARALLELES ATTITUDES DIFFUSION,5000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44804,44897,2022-08-31/2023-02-31
42971672300011.0,TALENCE INNOVATION SUD DEVELOPPEMENT,47500,aide en numéraire,Programme d'actions CDV 2022,Entre 30 000€ et 100 000€,44816,44897,2022-09-12/2023-03-12
78184865000011.0,FOYER FRATERNEL,2000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44806,44897,2022-09-02/2023-03-02
51141404700031.0,RECONNECT,10000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
82138441900015.0,L'EPHEMERE,39961,aide en numéraire,Subvention d'investissement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
39061052500029.0,AQUITEC,21000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44859,44897,2022-10-25/2023-04-25
91265216100015.0,LES RACINES DE PONTAULIC,36000,aide en numéraire,Subvention d'investissement,Entre 30 000€ et 100 000€,44859,44897,2022-10-25/2023-04-25
82959066000017.0,LEON A VELO,55000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44873,44897,2022-11-08/2023-05-08
39931862500023.0,PROMOFEMMES,15000,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Inférieur à 30 000€,44897,44943,2022-12-02/2023-06-02
82182204600024.0,WEJOB,82000,aide en numéraire,"Appel à Projets 
Emploi et Quartier",Entre 30 000€ et 100 000€,44897,44943,2022-12-02/2023-06-02
30957565200040.0,CITES UNIES France,40000,aide en numéraire,Soutien à l'Ukraine 2022,Entre 30 000€ et 100 000€,44896,44943,2022-12-01/2023-06-01
81195928700012.0,NANTES SUMMERCAMP - SoFILM,150000,aide en numéraire,Subvention de Fonctionnement,Entre 100 000€ et 500 000€,44904,44943,2022-12-09/2023-06-09
52539664400029.0,LA RONDE DES QUARTIERS DE BX,10000,aide en numéraire,Participation Etude Numérisation,Inférieur à 30 000€,44574,44624,2022-01-13/2022-07-13
32848008200093.0,COMPAGNIE LES MARCHES DE L'ÉTÉ,15000,aide en numéraire,"Festival ""Trente Trente, les rencontres de la forme courte""",Inférieur à 30 000€,44614,44624,2022-02-22/2022-08-22
82524131800021.0,COOP'ALPHA,6000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44585,44624,2022-01-24/2022-07-24
82524131800021.0,SUPERCOOP,8871,aide en numéraire,Subvention d'investissement,Inférieur à 30 000€,44550,44624,2021-12-20/2022-06-20
82182204600024.0,WEJOB,72500,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44585,44713,2022-01-24/2022-07-24
33348540700030.0,CIDFF,19000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44585,44713,2022-01-24/2022-07-24
82775559600018.0,ALPHA,97000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44664,44713,2022-04-13/2022-10-13
52898001400021.0,AQUITAINE CHIMIE DURABLE,30000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44670,44713,2022-04-19/2022-10-19
91197691800019.0,GSEF,80000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44700,44805,2022-05-19/2022-11-19
80961975200011.0,DIGITAL AQUITAINE,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44740,44805,2022-06-28/2022-12-28
49206573500028.0,LES ASSOCIES CREW,100000,aide en numéraire,Championnat de France Breaking,Entre 30 000€ et 100 000€,44768,44805,2022-07-26/2023-01-26
47827698300028.0,PLIE DES SOURCES,8135,aide en numéraire,Action clause d'insertion,Inférieur à 30 000€,44767,44805,2022-07-25/2023-01-25
44433758800040.0,POLA,930000,aide en numéraire,Aide à l'Investissement,Supérieur à 500 000€,44755,44805,2022-07-13/2023-01-13
30537823400036.0,ADIL 33,97740,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44768,44805,2022-07-26/2023-01-26
77567137300154.0,OFFICE DE TOURISME ET DES CONGRES BX METROPOLE,120000,aide en numéraire,Bordeaux Fête le Vin,Entre 100 000€ et 500 000€,44809,44897,2022-09-05/2023-03-05
80077623900033.0,CYCLES ET MANIVELLES,5000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44809,44897,2022-09-05/2023-03-05
79886728900018.0,PIMMS DE BORDEAUX,65567,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44741,44897,2022-06-29/2022-12-29
30604031200028.0,ARTS ET LOISIRS D'ARLAC,1500,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44840,44897,2022-10-06/2023-04-06
82424482600023.0,KONEXIO,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44797,44897,2022-08-24/2023-02-24
48773632400046.0,HALTE 33,5400,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44795,44897,2022-08-22/2023-02-22
78202130700015.0,CENTRE SOCIAL BAGATELLE,12000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
82802334100047.0,CRESS NA,30000,aide en numéraire,Subvention de Fonctionnement,Inférieur à 30 000€,44740,44897,2022-06-28/2022-12-28
43775023500040.0,ATELIER REMUMENAGE,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
43470528100021.0,GARAGE MODERNE,1500000,aide en numéraire,Subvention d'investissement,Supérieur à 500 000€,44886,44897,2022-11-21/2023-05-21
80127165100029.0,ETU'RECUP,55000,aide en numéraire,Subvention de Fonctionnement,Entre 30 000€ et 100 000€,44865,44897,2022-10-31/2023-04-31
38906263900056.0,INTERCOMMUNALITES DE France,60000,aide en numéraire,32° Convention nat. de l’Intercommunalité,Entre 30 000€ et 100 000€,44834,44943,2022-09-30/2023-03-30
77558666200071.0,LE PRADO,20000,aide en numéraire,Plateforme Louer Clé en Main,Inférieur à 30 000€,44903,44943,2022-12-08/2023-06-08
39949552200019.0,EMMAUS AQUITAINE,30000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44552,44624,2021-12-22/2022-06-22
34169319000033.0,MUSIQUE DE NUIT,25000,aide en numéraire,Festival Haut de Garonne 2022,Inférieur à 30 000€,44613,44624,2022-02-21/2022-08-21
84779999600016.0,LA CRAVATE SOLIDAIRE BORDEAUX,30000,aide en numéraire,appel à projet FAJ,Inférieur à 30 000€,44174,44229,2020-12-09/2021-06-09
50907979400012.0,ASSO EUROPEENNE DU FILM D'ANIMATION,125000,aide en numéraire,Cartoon movie,Entre 100 000€ et 500 000€,44253,44418,2021-02-26/2021-08-26
39811228400015.0,ADEM,58000,aide en numéraire,Décastar 2021,Entre 30 000€ et 100 000€,44270,44418,2021-03-15/2021-09-15
38278967500032.0,HYDRAULIQUE SANS FRONTIERES,50000,aide en numéraire,Action solidarité internationale eau,Entre 30 000€ et 100 000€,43881,44418,2020-02-20/2020-08-20
30091783800025.0,ADAV 33,117400,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44369,44418,2021-06-22/2021-12-22
48029371100028.0,BORDEAUX ROCK,20000,aide en numéraire,Festival Musical écran,Inférieur à 30 000€,44357,44418,2021-06-10/2021-12-10
88483872300010.0,STIGMERGIE,28500,aide en numéraire,Smac agglo,Inférieur à 30 000€,44356,44418,2021-06-09/2021-12-09
34169319000033.0,MUSIQUES DE NUIT DIFFUSION,25000,aide en numéraire,Festival Hauts de garonne,Inférieur à 30 000€,44378,44418,2021-07-01/2022-01-01
32404359500010.0,HABITAT JEUNES HAUTS DE GARONNE,28250,aide en numéraire,Lutte contre la précarité alimentaire,Inférieur à 30 000€,44364,44418,2021-06-17/2021-12-17
88105035500018.0,GALAS,7000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44341,44418,2021-05-25/2021-11-25
78185055700088.0,ADPEP33,13000,aide en numéraire,JDD,Inférieur à 30 000€,44313,44518,2021-04-27/2021-10-27
43288382500031.0,VELO CITE,5000,aide en numéraire,Fête du vélo,Inférieur à 30 000€,44442,44518,2021-09-03/2022-03-03
34975346700043.0,HAUTS DE GARONNE DEVELOPPEMENT,11000,aide en numéraire,Pépinière de Floirac,Inférieur à 30 000€,44476,44518,2021-10-07/2022-04-07
39988425300036.0,CAP SCIENCES CCSTI,240000,aide en numéraire,Investissement,Entre 100 000€ et 500 000€,44508,44550,2021-11-08/2022-05-08
52419833000036.0,DESTINATION MULTIMEDIA,20500,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44489,44550,2021-10-20/2022-04-20
30733663600039.0,CRIJ NA,800,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44484,44550,2021-10-15/2022-04-15
84122122900013.0,BORDEAUX ECOLE NUMERIQUE,19800,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44484,44550,2021-10-15/2022-04-15
79886728900018.0,PIMMS,3000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44497,44550,2021-10-28/2022-04-28
48301340500012.0,Comité d'Œuvres Sociales du Personnel de Bordeaux Métropole,1863000,aide en numéraire,Aide au fonctionnement,Supérieur à 500 000€,45030,45216,2023-04-14/2023-10-14
40996896300028.0,CREPAQ,20000,aide en numéraire,Frigo Zéro Gaspi 2023,Inférieur à 30 000€,45019,45216,2023-04-03/2023-10-03
80127165100029.0,ETU'RECUP,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45126,45216,2023-07-19/2024-01-19
33348540700030.0,CIDFF,11500,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45160,45216,2023-08-22/2024-02-22
52289609100033.0,ATIS,70000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45426,45537,2024-05-14/2024-11-14
37796404400061.0,UNITEC,140000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45435,45537,2024-05-23/2024-11-23
48956307200029.0,ADMAA/Allez les filles,35000,aide en numéraire,Festival Relâche 2024,Entre 30 000€ et 100 000€,45419,45537,2024-05-07/2024-11-07
80184893800016.0,Fondation d'Entreprise Bergoniè,50000,aide en numéraire,Prix Josy Reiffers 2024,Entre 30 000€ et 100 000€,45470,45537,2024-06-27/2024-12-27
39988425300036.0,Cap Sciences,120000,aide en numéraire,Aide à l'investissement - Soutien aux expositions,Entre 100 000€ et 500 000€,45523,45537,2024-08-19/2025-02-19
35011886500046.0,Parallèles Attitudes Diffusion,4800,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45547,45673,2024-09-12/2025-03-12
49428909300036.0,Atelier Graphite,7000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45545,45673,2024-09-10/2025-03-10
34169319000033.0,Musique de nuit diffusion,10000,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45540,45673,2024-09-05/2025-03-05
80127165100029.0,Etu'Récup,56000,aide en numéraire,Maisons Métropolitaines  des Mobilités Alternatives 2024,Entre 30 000€ et 100 000€,45553,45673,2024-09-18/2025-03-18
78422809000105.0,Secours Populaire,50000,aide en numéraire,Projet Alimentaire Territorial,Entre 30 000€ et 100 000€,45483,45673,2024-07-10/2025-01-10
80283678300026.0,CULTIVE TES REVES DE SOLIDARITE,45000,aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45646,45673,2024-12-20/2025-06-20
38058299900021.0,Conservatoire des Races d'Aquitaine,27000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45187,45673,2023-09-18/2024-03-18
49793710200018.0,Objectif Perche Atlantique,8000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,44992,45014,2023-03-07/2023-09-07
84519241800018.0,Odeys,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45048,45097,2023-05-02/2023-11-02
88352417500014.0,Tarmaq,47291,aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45049,45097,2023-05-03/2023-11-03
82802334100047.0,Chambre Régionale de l'Economie Sociale et Solidaire Nouvelle Aquitaine,50000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45063,45097,2023-05-17/2023-11-17
44336259500037.0,Assocaition Festival des arts de Bordeaux,160000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45043,45097,2023-04-27/2023-10-27
52354600000028.0,PIMMS Médiation Cenon,10000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
53389682500049.0,Semer le doute,26000,aide en numéraire,Festival International du Film Indépendant de Bordeaux,Inférieur à 30 000€,45083,45097,2023-06-06/2023-12-06
49058526200069.0,"Maison de l'Emploi, de l'Insertion économique et de l'Entreprise de Bordeaux",230000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45110,45216,2023-07-03/2024-01-03
88483872300010.0,STIGMERGIE,10000,aide en numéraire,AAP Coupe du monde de Rugby,Inférieur à 30 000€,45130,45216,2023-07-23/2024-01-23
30016423300052.0,AFEPT,58000,aide en numéraire,Ecole de la Deuxième Chance,Entre 30 000€ et 100 000€,45140,45216,2023-08-02/2024-02-02
43288382500031.0,Vélo Cité,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45142,45216,2023-08-04/2024-02-04
82959066000017.0,Léon à Vélo,55000,aide en numéraire,MAMMA 2023,Entre 30 000€ et 100 000€,45119,45216,2023-07-12/2024-01-12
40228354300070.0,CLAP SUD OUEST,31000,aide en numéraire,AAP Contrat de Ville,Entre 30 000€ et 100 000€,45159,45216,2023-08-21/2024-02-21
41087071100083.0,Les Petits Débrouillards,7000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45169,45216,2023-08-31/2024-03-02
48782378300013.0,Terre d'ADELES,10000,aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,45182,45216,2023-09-13/2024-03-13
30733663600039.0,Centre Régional Information Jeunesse Nouvelle Aquitaine,32000,aide en numéraire,Aide au fonctionement,Entre 30 000€ et 100 000€,45244,45324,2023-11-14/2024-05-14
42971672300011.0,Talence Innovation Sud Développement,47500,aide en numéraire,Programme d'actions 2023,Entre 30 000€ et 100 000€,45254,45324,2023-11-24/2024-05-24
34975346700043.0,Haut de Garonne Développement,11000,aide en numéraire,Action spécifique Elles Entreprendre,Inférieur à 30 000€,45238,45324,2023-11-08/2024-05-08
32571979700046.0,Secours Populaire,10000,aide en numéraire,Subvention complémentaire,Inférieur à 30 000€,45268,45324,2023-12-08/2024-06-08
30091783800000.0,ADAV 33,85000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43762,43853,2019-10-24/2020-04-24
48438218900000.0,PASSAGE A L'ART,15200,aide en numéraire,Faites des bulles,Inférieur à 30 000€,43888,43929,2020-02-27/2020-08-27
40228354300100.0,CLAP SUD OUEST,23000,aide en numéraire,Politique de la ville,Inférieur à 30 000€,44088,44166,2020-09-14/2021-03-14
35221687300200.0,ADIE,28000,aide en numéraire,Action Créajeunes,Inférieur à 30 000€,44130,44166,2020-10-26/2021-04-26
81090958000000.0,CRESS AQUITAINE,200000,aide en numéraire,Subvention exeptionnelle,Entre 100 000€ et 500 000€,44223,44229,2021-01-27/2021-07-27
33348540700030.0,CIDFF,14000,aide en numéraire,Programme d'actions CDV 2022,Inférieur à 30 000€,44799,44897,2022-08-26/2023-02-26
35221687300211.0,ADIE,15000,aide en numéraire,Subvention de fonctionnement,Inférieur à 30 000€,44838,44897,2022-10-04/2023-04-04
39931862500023.0,PROMOFEMMES,9000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44803,44897,2022-08-30/2023-02-30
79886728900018.0,PIMMS BORDEAUX,8000,aide en numéraire,Projet ALLADIN 2022,Inférieur à 30 000€,44833,44897,2022-09-29/2023-03-29
35011886500046.0,Parallèle Attitude Diffusion,15000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,44981,45014,2023-02-24/2023-08-24
51950160500017.0,ASLAV,20000,aide en numéraire,Solidarité Internationale Eau et Assainissement,Inférieur à 30 000€,44953,45014,2023-01-27/2023-07-27
43208271700039.0,Chlorophylle,25135,aide en numéraire,Solidarité Internationale Eau et Assainissement,Inférieur à 30 000€,44953,45014,2023-01-27/2023-07-27
43329360200028.0,Les Puits du désert,50000,aide en numéraire,Solidarité Internationale Eau et Assainissement,Entre 30 000€ et 100 000€,44953,45097,2023-01-27/2023-07-27
34221545600043.0,La Mémoire de Bordeaux,91000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45050,45097,2023-05-04/2023-11-04
88352417500014.0,Tarmaq,151374,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45049,45097,2023-05-03/2023-11-03
51141404700031.0,Reconnect,8000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
49428909300036.0,Atelier Graphite,7000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45154,45216,2023-08-16/2024-02-16
49058526200069.0,Maison Emploi Insertion Eco Entreprise,25000,aide en numéraire,Convention d'objectifs et financière,Inférieur à 30 000€,45275,45324,2023-12-15/2024-06-15
78184375000055.0,Agence de développement touristique de la Gironde,180000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45355,45386,2024-03-04/2024-09-04
38956456800027.0,Graine Nouvelle Aquitaine,52500,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45380,45537,2024-03-29/2024-09-29
42213614300100.0,WIMOOV,35000,aide en numéraire,2 actions dévelop. de mobilité,Entre 30 000€ et 100 000€,43886,43984,2020-02-25/2020-08-25
48856661300000.0,COMPAGNONS BATISSEURS AQUITAINE,23150,aide en numéraire,Politique de la ville,Inférieur à 30 000€,44088,44166,2020-09-14/2021-03-14
51779186900000.0,MEBA,54500,aide en numéraire,Programme activités,Entre 30 000€ et 100 000€,44104,44166,2020-09-30/2021-03-30
82779162900018.0,URHAJ,69000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44229,44418,2021-02-02/2021-08-02
41892140900029.0,UNION BORDEAUX METROPOLE (UBM),197000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44221,44418,2021-01-25/2021-07-25
78180455400017.0,OFFICE DE TOURISME ET DES CONGRES BM,3500000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,44347,44418,2021-05-31/2021-11-30
42971672300011.0,TALENCE INNOVATION SUD DEVELOPPEMENT,42700,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44091,44418,2020-09-17/2022-03-09
50299030200049.0,L'ACADEMIE DES RUCHES,8000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44434,44518,2021-08-26/2022-02-26
38956456800027.0,GRAINE NOUVELLE-AQUITAINE,52500,aide en numéraire,Juniors du dévelop. durable,Entre 30 000€ et 100 000€,44273,44518,2021-03-18/2021-09-18
35221687300211.0,ADIE,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44449,44518,2021-09-10/2022-03-10
82182204600024.0,WEJOB,34000,aide en numéraire,Fonctionnement FAJ,Entre 30 000€ et 100 000€,44367,44518,2021-06-20/2021-12-20
81195928700012.0,SOFILM SUMMERCAMP,150000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44490,44518,2021-10-21/2022-04-21
81910693100010.0,LA MAISON DE LA PROMOTION SOCIALE,180000,aide en numéraire,Ma rénov Bordeaux Métropole,Entre 100 000€ et 500 000€,44361,44550,2021-06-14/2021-12-14
80961975200029.0,DIGITAL AQUITAINE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44491,44550,2021-10-22/2022-04-22
41214436200032.0,DEFI,5000,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44494,44550,2021-10-25/2022-04-25
